Topic,Subject,Title,District 01 Estimate,District 01 MOE,District 02 Estimate,District 02 MOE,District 03 Estimate,District 03 MOE,District 04 Estimate,District 04 MOE,District 05 Estimate,District 05 MOE,District 06 Estimate,District 06 MOE,District 07 Estimate,District 07 MOE,District 08 Estimate,District 08 MOE,District 09 Estimate,District 09 MOE,District 10 Estimate,District 10 MOE,District 11 Estimate,District 11 MOE,District 12 Estimate,District 12 MOE,District 13 Estimate,District 13 MOE,District 14 Estimate,District 14 MOE,District 15 Estimate,District 15 MOE,District 16 Estimate,District 16 MOE,District 17 Estimate,District 17 MOE,District 18 Estimate,District 18 MOE,District 19 Estimate,District 19 MOE,District 20 Estimate,District 20 MOE,District 21 Estimate,District 21 MOE,District 22 Estimate,District 22 MOE,District 23 Estimate,District 23 MOE,District 24 Estimate,District 24 MOE,District 25 Estimate,District 25 MOE,District 26 Estimate,District 26 MOE,District 27 Estimate,District 27 MOE
Housing,Gross Rent,$500 to $999,43321,(+/- 3783 ),36586,(+/- 3232 ),47119,(+/- 3537 ),28774,(+/- 3407 ),67740,(+/- 4018 ),37781,(+/- 3347 ),36453,(+/- 3761 ),36079,(+/- 3465 ),34749,(+/- 3305 ),43993,(+/- 3820 ),34078,(+/- 3532 ),34662,(+/- 2970 ),51560,(+/- 3600 ),57953,(+/- 3352 ),37517,(+/- 2965 ),28653,(+/- 2605 ),33736,(+/- 3320 ),20531,(+/- 3090 ),26637,(+/- 2383 ),32851,(+/- 2959 ),17556,(+/- 1980 ),19634,(+/- 2685 ),13269,(+/- 1975 ),44582,(+/- 3288 ),27184,(+/- 2730 ),17226,(+/- 2290 ),30625,(+/- 3227 )
Housing,Gross Rent,"$1,000 to $1,499",30595,(+/- 2950 ),17160,(+/- 2084 ),23582,(+/- 3069 ),38448,(+/- 3108 ),37344,(+/- 3411 ),30645,(+/- 3012 ),54717,(+/- 4128 ),23269,(+/- 2747 ),39040,(+/- 3946 ),58764,(+/- 4363 ),16186,(+/- 2325 ),25854,(+/- 2760 ),36354,(+/- 3005 ),58372,(+/- 3998 ),39221,(+/- 3337 ),33692,(+/- 3100 ),15908,(+/- 2279 ),33088,(+/- 3231 ),35372,(+/- 3060 ),47716,(+/- 3301 ),30806,(+/- 2813 ),43833,(+/- 3989 ),33737,(+/- 3190 ),45665,(+/- 3916 ),41119,(+/- 3231 ),29504,(+/- 3112 ),50576,(+/- 3486 )
Housing,Gross Rent,"$1,500 to $1,999",7485,(+/- 1481 ),3153,(+/- 853 ),5724,(+/- 1533 ),14321,(+/- 2250 ),4081,(+/- 1415 ),7147,(+/- 1352 ),16718,(+/- 2193 ),5869,(+/- 1307 ),14151,(+/- 2789 ),16446,(+/- 2789 ),2716,(+/- 1091 ),10608,(+/- 1901 ),11464,(+/- 1513 ),15459,(+/- 2116 ),7882,(+/- 1574 ),10952,(+/- 1692 ),4580,(+/- 1197 ),13773,(+/- 2406 ),13382,(+/- 2066 ),13867,(+/- 1958 ),20123,(+/- 2562 ),25854,(+/- 3022 ),28340,(+/- 2725 ),16869,(+/- 2228 ),16029,(+/- 2043 ),22782,(+/- 2716 ),28794,(+/- 3231 )
Housing,Gross Rent,"$2,000 to $2,499",1962,(+/- 707 ),1712,(+/- 741 ),1377,(+/- 561 ),4237,(+/- 1575 ),1220,(+/- 716 ),1006,(+/- 457 ),2083,(+/- 653 ),1086,(+/- 629 ),2158,(+/- 918 ),2553,(+/- 1431 ),601,(+/- 401 ),1388,(+/- 701 ),3333,(+/- 904 ),4153,(+/- 1262 ),2599,(+/- 935 ),3407,(+/- 1084 ),722,(+/- 411 ),3718,(+/- 1155 ),3883,(+/- 981 ),4774,(+/- 1061 ),7160,(+/- 1669 ),7886,(+/- 1430 ),9690,(+/- 1702 ),4105,(+/- 1305 ),6850,(+/- 1580 ),7496,(+/- 1577 ),12601,(+/- 1949 )
Housing,Gross Rent,"$2,500 to $2,999",570,(+/- 326 ),199,(+/- 230 ),538,(+/- 496 ),1007,(+/- 461 ),106,(+/- 125 ),688,(+/- 335 ),917,(+/- 577 ),477,(+/- 309 ),202,(+/- 191 ),740,(+/- 503 ),260,(+/- 419 ),890,(+/- 491 ),467,(+/- 268 ),1342,(+/- 519 ),905,(+/- 612 ),2528,(+/- 713 ),660,(+/- 347 ),794,(+/- 352 ),1412,(+/- 625 ),1317,(+/- 661 ),2828,(+/- 1148 ),4057,(+/- 1068 ),3115,(+/- 1028 ),1407,(+/- 660 ),1542,(+/- 662 ),1742,(+/- 815 ),5819,(+/- 1347 )
Housing,Gross Rent,"$3,000 or more",56,(+/- 95 ),232,(+/- 290 ),463,(+/- 241 ),602,(+/- 362 ),0,(+/- 221 ),1079,(+/- 511 ),947,(+/- 434 ),925,(+/- 478 ),76,(+/- 126 ),124,(+/- 155 ),324,(+/- 272 ),667,(+/- 375 ),936,(+/- 506 ),770,(+/- 325 ),0,(+/- 221 ),2302,(+/- 781 ),739,(+/- 422 ),810,(+/- 477 ),3096,(+/- 994 ),691,(+/- 558 ),1430,(+/- 588 ),4627,(+/- 1249 ),3182,(+/- 1112 ),860,(+/- 495 ),225,(+/- 268 ),438,(+/- 265 ),3149,(+/- 938 )
Housing,Gross Rent,Median (dollars),952,(+/- 25 ),843,(+/- 22 ),894,(+/- 25 ),1142,(+/- 29 ),875,(+/- 15 ),988,(+/- 29 ),1137,(+/- 19 ),957,(+/- 24 ),1080,(+/- 25 ),1100,(+/- 22 ),903,(+/- 33 ),1003,(+/- 31 ),978,(+/- 23 ),1050,(+/- 19 ),1052,(+/- 21 ),1127,(+/- 29 ),864,(+/- 21 ),1197,(+/- 36 ),1145,(+/- 22 ),1133,(+/- 25 ),1344,(+/- 31 ),1364,(+/- 32 ),1462,(+/- 39 ),1046,(+/- 26 ),1177,(+/- 29 ),1323,(+/- 43 ),1271,(+/- 37 )
Housing,Gross Rent,No rent paid,6552,(+/- 1402 ),9382,(+/- 1571 ),7590,(+/- 1608 ),3742,(+/- 1216 ),7152,(+/- 1532 ),5036,(+/- 1096 ),2965,(+/- 885 ),4514,(+/- 1220 ),2749,(+/- 1050 ),3682,(+/- 1211 ),5142,(+/- 1264 ),4623,(+/- 1233 ),4085,(+/- 1035 ),3710,(+/- 998 ),3497,(+/- 972 ),3288,(+/- 797 ),5701,(+/- 1261 ),4727,(+/- 1195 ),4349,(+/- 952 ),3781,(+/- 1067 ),3767,(+/- 1081 ),2892,(+/- 818 ),3486,(+/- 1115 ),4128,(+/- 1105 ),4168,(+/- 1312 ),3741,(+/- 1004 ),3538,(+/- 1223 )
Socioeconomic,Income and Benefits (In 2016 inflationlation-adjusted dollars),Total households,287528,(+/- 4971 ),265352,(+/- 5601 ),261185,(+/- 4470 ),297592,(+/- 5451 ),265998,(+/- 5799 ),302322,(+/- 5778 ),279904,(+/- 5065 ),286448,(+/- 5672 ),268104,(+/- 6251 ),283982,(+/- 5705 ),316699,(+/- 6595 ),301046,(+/- 5083 ),306391,(+/- 5251 ),299832,(+/- 5167 ),266358,(+/- 6219 ),310488,(+/- 5159 ),289543,(+/- 6174 ),291685,(+/- 5825 ),303841,(+/- 6543 ),242271,(+/- 5954 ),282081,(+/- 5081 ),302908,(+/- 6235 ),274257,(+/- 4934 ),241659,(+/- 6089 ),241411,(+/- 5935 ),224504,(+/- 5492 ),280067,(+/- 5912 )
Socioeconomic,Income and Benefits (In 2016 inflation-adjusted dollars),"Less than $10,000",15557,(+/- 2281 ),19942,(+/- 2318 ),24069,(+/- 2803 ),11597,(+/- 2172 ),29571,(+/- 2958 ),23909,(+/- 2667 ),20824,(+/- 2861 ),18689,(+/- 2180 ),21264,(+/- 2850 ),18637,(+/- 2668 ),21707,(+/- 2207 ),19228,(+/- 2261 ),20401,(+/- 2351 ),25258,(+/- 2807 ),15028,(+/- 1745 ),17609,(+/- 2156 ),15330,(+/- 1999 ),17009,(+/- 2604 ),18161,(+/- 1834 ),18959,(+/- 2353 ),16554,(+/- 1951 ),16840,(+/- 1835 ),20300,(+/- 2694 ),33514,(+/- 2906 ),20952,(+/- 2227 ),13360,(+/- 1814 ),25893,(+/- 2710 )
Socioeconomic,Income and Benefits (In 2016 inflation-adjusted dollars),"$10,000 to $14,999",12949,(+/- 1577 ),17867,(+/- 2454 ),15046,(+/- 2053 ),10863,(+/- 1723 ),16688,(+/- 2366 ),15343,(+/- 2001 ),10330,(+/- 1921 ),17144,(+/- 1923 ),12051,(+/- 2143 ),15404,(+/- 2837 ),18349,(+/- 2248 ),14376,(+/- 1892 ),18501,(+/- 2072 ),14499,(+/- 1994 ),11203,(+/- 1805 ),13508,(+/- 2065 ),15590,(+/- 1947 ),11139,(+/- 1758 ),12282,(+/- 1891 ),12974,(+/- 1917 ),11946,(+/- 1809 ),14245,(+/- 2104 ),10428,(+/- 1740 ),15393,(+/- 1996 ),15234,(+/- 2057 ),11274,(+/- 1903 ),15492,(+/- 1814 )
Socioeconomic,Income and Benefits (In 2016 inflation-adjusted dollars),"$15,000 to $24,999",27614,(+/- 2931 ),31201,(+/- 3193 ),31388,(+/- 2936 ),20164,(+/- 2365 ),33454,(+/- 2888 ),34940,(+/- 2747 ),26235,(+/- 2900 ),32494,(+/- 2958 ),26622,(+/- 2891 ),28435,(+/- 2590 ),41941,(+/- 3232 ),35283,(+/- 3107 ),38185,(+/- 3391 ),34732,(+/- 2379 ),26686,(+/- 2523 ),30220,(+/- 2736 ),39944,(+/- 2882 ),31483,(+/- 3907 ),29631,(+/- 3095 ),30960,(+/- 3309 ),30647,(+/- 2726 ),29820,(+/- 2833 ),25638,(+/- 2934 ),31108,(+/- 2567 ),28840,(+/- 2824 ),27505,(+/- 2806 ),31004,(+/- 2574 )
Socioeconomic,Income and Benefits (In 2016 inflation-adjusted dollars),"$25,000 to $34,999",33134,(+/- 3028 ),32399,(+/- 2686 ),29320,(+/- 3044 ),21725,(+/- 2524 ),33740,(+/- 3270 ),37701,(+/- 3442 ),25867,(+/- 2755 ),30814,(+/- 3182 ),28587,(+/- 3324 ),33401,(+/- 4033 ),43945,(+/- 4164 ),34859,(+/- 2763 ),32661,(+/- 2796 ),30228,(+/- 2529 ),25598,(+/- 2617 ),34194,(+/- 2617 ),37947,(+/- 3259 ),31392,(+/- 2905 ),36553,(+/- 3169 ),29905,(+/- 3300 ),29541,(+/- 3258 ),29115,(+/- 3060 ),22790,(+/- 2793 ),29989,(+/- 2867 ),26962,(+/- 2630 ),22429,(+/- 2137 ),28036,(+/- 3448 )
Socioeconomic,Income and Benefits (In 2016 inflation-adjusted dollars),"$35,000 to $49,999",46073,(+/- 3624 ),39630,(+/- 3544 ),41219,(+/- 3743 ),38244,(+/- 3154 ),45496,(+/- 3404 ),48340,(+/- 3450 ),38810,(+/- 3591 ),41146,(+/- 3460 ),45752,(+/- 3972 ),45547,(+/- 3717 ),49266,(+/- 3927 ),47213,(+/- 2433 ),46948,(+/- 3225 ),40159,(+/- 3433 ),44000,(+/- 3433 ),45577,(+/- 3172 ),47436,(+/- 3416 ),40368,(+/- 3384 ),39374,(+/- 2982 ),42566,(+/- 3610 ),37361,(+/- 2864 ),39329,(+/- 3442 ),34116,(+/- 2961 ),41024,(+/- 3344 ),35058,(+/- 3225 ),28577,(+/- 2972 ),34257,(+/- 2853 )
Socioeconomic,Income and Benefits (In 2016 inflation-adjusted dollars),"$50,000 to $74,999",56712,(+/- 3715 ),50132,(+/- 2971 ),46169,(+/- 3675 ),58249,(+/- 3841 ),49233,(+/- 3883 ),58191,(+/- 3966 ),53214,(+/- 4127 ),53761,(+/- 3870 ),55054,(+/- 4118 ),51781,(+/- 3789 ),64990,(+/- 4582 ),55578,(+/- 3256 ),54640,(+/- 3266 ),52823,(+/- 3398 ),55887,(+/- 3788 ),56801,(+/- 3268 ),53905,(+/- 3388 ),54532,(+/- 4440 ),59959,(+/- 3757 ),46121,(+/- 3664 ),53174,(+/- 3852 ),50379,(+/- 3757 ),47021,(+/- 3775 ),39702,(+/- 2926 ),44025,(+/- 4573 ),40507,(+/- 3324 ),40943,(+/- 3040 )
Socioeconomic,Income and Benefits (In 2016 inflation-adjusted dollars),"$75,000 to $99,999",34101,(+/- 3080 ),30414,(+/- 2760 ),27353,(+/- 3225 ),43816,(+/- 3840 ),27942,(+/- 2974 ),35146,(+/- 3204 ),34562,(+/- 2971 ),32476,(+/- 2853 ),32613,(+/- 3502 ),33139,(+/- 3347 ),35065,(+/- 3017 ),34265,(+/- 2399 ),33823,(+/- 2893 ),32731,(+/- 2679 ),36146,(+/- 2951 ),36694,(+/- 2383 ),34252,(+/- 2993 ),36623,(+/- 3154 ),34964,(+/- 2939 ),24113,(+/- 2839 ),31356,(+/- 2341 ),36415,(+/- 3176 ),32685,(+/- 3041 ),21016,(+/- 2237 ),28514,(+/- 3102 ),31011,(+/- 2833 ),29670,(+/- 2602 )
Socioeconomic,Income and Benefits (In 2016 inflation-adjusted dollars),"$100,000 to $149,999",38911,(+/- 3449 ),26306,(+/- 2321 ),29923,(+/- 2859 ),49492,(+/- 3748 ),21211,(+/- 2238 ),31538,(+/- 2856 ),36990,(+/- 3041 ),32715,(+/- 2730 ),30864,(+/- 3724 ),31140,(+/- 2978 ),28124,(+/- 3268 ),35380,(+/- 2644 ),36964,(+/- 2989 ),35054,(+/- 2800 ),31852,(+/- 2407 ),42435,(+/- 2693 ),27814,(+/- 2774 ),34261,(+/- 3107 ),36216,(+/- 2606 ),24629,(+/- 2784 ),37270,(+/- 2582 ),38521,(+/- 2746 ),39961,(+/- 3153 ),18696,(+/- 2066 ),23349,(+/- 1985 ),30471,(+/- 2633 ),31945,(+/- 2891 )
Socioeconomic,Income and Benefits (In 2016 inflation-adjusted dollars),"$150,000 to $199,000",11527,(+/- 1794 ),8740,(+/- 1267 ),8396,(+/- 1472 ),21058,(+/- 2513 ),4731,(+/- 1094 ),8518,(+/- 1532 ),17304,(+/- 2279 ),13166,(+/- 1831 ),7454,(+/- 1896 ),13311,(+/- 2094 ),7761,(+/- 1406 ),12843,(+/- 1552 ),12365,(+/- 1423 ),14152,(+/- 1760 ),11342,(+/- 1721 ),16710,(+/- 1917 ),8109,(+/- 1194 ),16241,(+/- 2336 ),14959,(+/- 1650 ),5830,(+/- 1278 ),14466,(+/- 1572 ),19858,(+/- 1949 ),18008,(+/- 1551 ),5966,(+/- 1336 ),8913,(+/- 1563 ),10195,(+/- 1798 ),14932,(+/- 1721 )
Socioeconomic,Income and Benefits (In 2016 inflation-adjusted dollars),"$200,000 or more",10950,(+/- 1713 ),8721,(+/- 1259 ),8302,(+/- 1467 ),22384,(+/- 2418 ),3932,(+/- 927 ),8696,(+/- 1548 ),15768,(+/- 1712 ),14043,(+/- 1574 ),7843,(+/- 2183 ),13187,(+/- 2156 ),5551,(+/- 1472 ),12021,(+/- 1540 ),11903,(+/- 1365 ),20196,(+/- 1844 ),8616,(+/- 1486 ),16740,(+/- 1642 ),9216,(+/- 1683 ),18637,(+/- 1977 ),21742,(+/- 2136 ),6214,(+/- 1683 ),19766,(+/- 1775 ),28386,(+/- 2458 ),23310,(+/- 1856 ),5251,(+/- 1062 ),9564,(+/- 1696 ),9175,(+/- 1477 ),27895,(+/- 1958 )
Socioeconomic,Income and Benefits (In 2016 inflation-adjusted dollars),Median household income (dollars),53006,(+/- 1713 ),46062,(+/- 1743 ),45970,(+/- 1532 ),68229,(+/- 2881 ),40932,(+/- 1140 ),46882,(+/- 1360 ),57146,(+/- 2027 ),50752,(+/- 1209 ),49899,(+/- 1978 ),50151,(+/- 1410 ),43610,(+/- 1733 ),49774,(+/- 1811 ),48519,(+/- 1582 ),51410,(+/- 1005 ),53784,(+/- 1826 ),55447,(+/- 1622 ),45508,(+/- 1416 ),54913,(+/- 1975 ),54812,(+/- 1402 ),43677,(+/- 2151 ),55864,(+/- 1618 ),60159,(+/- 2044 ),61513,(+/- 1648 ),38441,(+/- 1534 ),46247,(+/- 1995 ),54453,(+/- 2494 ),51958,(+/- 1517 )
Socioeconomic,Income and Benefits (In 2016 inflation-adjusted dollars),Mean household income (dollars),70792,(+/- 1924 ),64144,(+/- 2077 ),62271,(+/- 2144 ),91816,(+/- 2482 ),52646,(+/- 1674 ),62123,(+/- 1771 ),79388,(+/- 2634 ),72058,(+/- 2631 ),63172,(+/- 2536 ),71632,(+/- 2997 ),57647,(+/- 1879 ),70435,(+/- 2347 ),68891,(+/- 1913 ),77903,(+/- 2378 ),68585,(+/- 1928 ),78072,(+/- 2228 ),64202,(+/- 2279 ),83400,(+/- 2878 ),85411,(+/- 2708 ),58819,(+/- 2040 ),84834,(+/- 2711 ),92924,(+/- 2875 ),89390,(+/- 2692 ),53812,(+/- 1956 ),65673,(+/- 4032 ),71388,(+/- 2223 ),93930,(+/- 3524 )
Socioeconomic,Health Insurance Coverage,Civilian noninstitutionalized population,719311,(+/- 4120 ),679958,(+/- 10038 ),707558,(+/- 8108 ),760512,(+/- 12122 ),700854,(+/- 13220 ),759210,(+/- 9667 ),757840,(+/- 13859 ),738699,(+/- 3692 ),824493,(+/- 15685 ),785159,(+/- 16051 ),742474,(+/- 11274 ),753123,(+/- 8236 ),720275,(+/- 7722 ),765318,(+/- 11916 ),755286,(+/- 18611 ),796243,(+/- 11463 ),752447,(+/- 11549 ),748031,(+/- 10202 ),792710,(+/- 10813 ),780936,(+/- 16364 ),755129,(+/- 13305 ),732661,(+/- 10375 ),747321,(+/- 8044 ),740838,(+/- 18820 ),756360,(+/- 14111 ),778717,(+/- 17240 ),743016,(+/- 15181 )
Socioeconomic,Health Insurance Coverage,With health insurance coverage,649788,(+/- 7152 ),598184,(+/- 10010 ),635426,(+/- 9339 ),692956,(+/- 13399 ),620583,(+/- 12595 ),670112,(+/- 11919 ),664258,(+/- 12940 ),664829,(+/- 7712 ),717479,(+/- 14820 ),679446,(+/- 14527 ),669551,(+/- 12647 ),670925,(+/- 8917 ),637607,(+/- 9406 ),671481,(+/- 11588 ),667792,(+/- 16756 ),707622,(+/- 12991 ),661223,(+/- 11692 ),654788,(+/- 11716 ),698131,(+/- 11619 ),643358,(+/- 19212 ),665128,(+/- 13077 ),644366,(+/- 11319 ),673189,(+/- 8815 ),585356,(+/- 15901 ),609324,(+/- 16528 ),651902,(+/- 17556 ),645428,(+/- 14051 )
Socioeconomic,Health Insurance Coverage,With private health insurance,512954,(+/- 12374 ),436145,(+/- 9506 ),470378,(+/- 12171 ),577328,(+/- 13881 ),409412,(+/- 12782 ),473063,(+/- 12201 ),530933,(+/- 12325 ),475508,(+/- 12785 ),491677,(+/- 17650 ),481273,(+/- 14508 ),441228,(+/- 13061 ),480366,(+/- 11844 ),443930,(+/- 10646 ),480990,(+/- 12468 ),477522,(+/- 13070 ),530257,(+/- 12315 ),443968,(+/- 12783 ),488095,(+/- 14224 ),529772,(+/- 13516 ),423317,(+/- 17240 ),475439,(+/- 11762 ),490488,(+/- 11059 ),523136,(+/- 10075 ),333532,(+/- 13780 ),374927,(+/- 15273 ),416102,(+/- 15611 ),450957,(+/- 13258 )
Socioeconomic,Health Insurance Coverage,With public coverage,256033,(+/- 8768 ),266684,(+/- 9822 ),256992,(+/- 10827 ),208956,(+/- 9122 ),282300,(+/- 10902 ),325160,(+/- 10635 ),201405,(+/- 10931 ),318702,(+/- 10366 ),304381,(+/- 14252 ),253217,(+/- 11368 ),406633,(+/- 9302 ),306054,(+/- 9514 ),294351,(+/- 8764 ),251926,(+/- 10342 ),268310,(+/- 12605 ),320107,(+/- 8763 ),378684,(+/- 11859 ),296563,(+/- 9832 ),341644,(+/- 9672 ),272683,(+/- 11655 ),298481,(+/- 10249 ),242278,(+/- 9459 ),203467,(+/- 8450 ),284740,(+/- 10709 ),288189,(+/- 12292 ),271523,(+/- 10326 ),229074,(+/- 9219 )
Socioeconomic,Health Insurance Coverage,No health insurance coverage,69523,(+/- 6295 ),81774,(+/- 6236 ),72132,(+/- 6957 ),67556,(+/- 8174 ),80271,(+/- 7076 ),89098,(+/- 6550 ),93582,(+/- 8053 ),73870,(+/- 7052 ),107014,(+/- 10214 ),105713,(+/- 9719 ),72923,(+/- 7378 ),82198,(+/- 6053 ),82668,(+/- 7272 ),93837,(+/- 6677 ),87494,(+/- 6903 ),88621,(+/- 6752 ),91224,(+/- 8237 ),93243,(+/- 8459 ),94579,(+/- 7344 ),137578,(+/- 10894 ),90001,(+/- 7357 ),88295,(+/- 7436 ),74132,(+/- 5743 ),155482,(+/- 10147 ),147036,(+/- 10909 ),126815,(+/- 9251 ),97588,(+/- 8705 )
Socioeconomic,Health Insurance Coverage,Civilian noninstitutionalized population under 18 years,162888,(+/- 1083 ),140497,(+/- 3801 ),151312,(+/- 3784 ),161864,(+/- 5919 ),169799,(+/- 6387 ),137534,(+/- 3505 ),152024,(+/- 6006 ),134541,(+/- 3375 ),202239,(+/- 7440 ),183347,(+/- 6828 ),116202,(+/- 5247 ),144316,(+/- 3927 ),125279,(+/- 3557 ),168264,(+/- 6800 ),174111,(+/- 8126 ),153550,(+/- 5624 ),132067,(+/- 5831 ),142995,(+/- 5329 ),139875,(+/- 4355 ),189913,(+/- 8759 ),145310,(+/- 6310 ),137001,(+/- 6568 ),151471,(+/- 5735 ),162391,(+/- 7369 ),150475,(+/- 5706 ),174436,(+/- 7829 ),132644,(+/- 7540 )
Socioeconomic,Health Insurance Coverage,No health insurance coverage,7467,(+/- 2133 ),9618,(+/- 2796 ),6444,(+/- 1836 ),6591,(+/- 2844 ),8587,(+/- 2436 ),7698,(+/- 1940 ),12663,(+/- 3239 ),5510,(+/- 1880 ),11492,(+/- 3144 ),10215,(+/- 2637 ),9059,(+/- 3588 ),7586,(+/- 1749 ),9596,(+/- 3136 ),6444,(+/- 1716 ),8393,(+/- 1841 ),9917,(+/- 2259 ),9123,(+/- 2417 ),13333,(+/- 3273 ),11741,(+/- 3010 ),15779,(+/- 3072 ),9538,(+/- 2773 ),8879,(+/- 2548 ),8856,(+/- 1996 ),11957,(+/- 2830 ),12800,(+/- 2775 ),10446,(+/- 2114 ),7015,(+/- 2044 )
Socioeconomic,Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level,All families,7.5,(+/- 1.1 ),11.1,(+/- 1.3 ),11.3,(+/- 1.5 ),5.6,(+/- 1.0 ),15.8,(+/- 1.7 ),8.0,(+/- 0.9 ),10.3,(+/- 1.5 ),9.9,(+/- 1.3 ),13.0,(+/- 1.5 ),13.0,(+/- 1.5 ),9.2,(+/- 1.1 ),7.9,(+/- 1.1 ),9.6,(+/- 1.2 ),12.3,(+/- 1.5 ),10.2,(+/- 1.3 ),7.7,(+/- 1.0 ),9.2,(+/- 1.1 ),9.6,(+/- 1.4 ),8.2,(+/- 1.0 ),16.8,(+/- 1.6 ),7.8,(+/- 1.1 ),7.4,(+/- 1.2 ),7.8,(+/- 1.1 ),19.7,(+/- 1.8 ),12.2,(+/- 1.4 ),13.9,(+/- 1.2 ),11.6,(+/- 1.4 )
Socioeconomic,Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level,With related children of the householder under 18 years,14.0,(+/- 2.3 ),17.0,(+/- 2.4 ),18.5,(+/- 2.9 ),8.4,(+/- 2.1 ),23.3,(+/- 2.7 ),13.8,(+/- 2.3 ),15.1,(+/- 2.8 ),18.3,(+/- 3.0 ),19.0,(+/- 2.4 ),20.1,(+/- 2.6 ),20.8,(+/- 3.3 ),12.3,(+/- 2.1 ),17.9,(+/- 3.0 ),18.4,(+/- 2.7 ),14.7,(+/- 2.5 ),13.5,(+/- 2.1 ),18.5,(+/- 3.0 ),18.7,(+/- 3.3 ),16.0,(+/- 2.2 ),23.3,(+/- 2.5 ),13.2,(+/- 2.3 ),11.1,(+/- 2.2 ),10.8,(+/- 2.1 ),29.1,(+/- 3.1 ),16.9,(+/- 2.2 ),20.7,(+/- 2.2 ),16.6,(+/- 2.9 )
Socioeconomic,Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level,With related children of the householder under 5 years only,12.5,(+/- 4.7 ),19.5,(+/- 5.9 ),16.7,(+/- 6.0 ),11.7,(+/- 4.9 ),22.3,(+/- 5.3 ),11.7,(+/- 5.9 ),10.8,(+/- 4.4 ),24.3,(+/- 7.1 ),14.3,(+/- 5.9 ),18.6,(+/- 5.9 ),19.5,(+/- 7.5 ),11.5,(+/- 4.6 ),19.8,(+/- 7.0 ),20.9,(+/- 7.4 ),10.0,(+/- 3.8 ),15.1,(+/- 5.5 ),14.6,(+/- 7.1 ),29.5,(+/- 9.2 ),10.3,(+/- 5.2 ),15.6,(+/- 4.8 ),10.1,(+/- 6.0 ),9.0,(+/- 4.1 ),11.0,(+/- 5.1 ),34.6,(+/- 7.3 ),12.1,(+/- 3.9 ),24.1,(+/- 5.3 ),12.9,(+/- 4.6 )
Socioeconomic,Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level,Married couple families,3.4,(+/- 0.8 ),6.4,(+/- 1.1 ),6.2,(+/- 1.3 ),3.6,(+/- 0.9 ),7.3,(+/- 1.4 ),5.6,(+/- 1.0 ),5.4,(+/- 1.3 ),5.8,(+/- 1.1 ),7.6,(+/- 1.6 ),6.1,(+/- 1.3 ),6.0,(+/- 1.2 ),5.2,(+/- 1.0 ),4.6,(+/- 0.9 ),7.0,(+/- 1.3 ),6.2,(+/- 1.2 ),4.8,(+/- 1.0 ),6.3,(+/- 1.1 ),5.6,(+/- 1.2 ),4.5,(+/- 0.8 ),9.5,(+/- 1.7 ),5.0,(+/- 1.0 ),4.4,(+/- 0.9 ),4.7,(+/- 1.1 ),11.8,(+/- 1.9 ),7.7,(+/- 1.3 ),10.3,(+/- 1.5 ),8.1,(+/- 1.3 )
Socioeconomic,Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level,With related children of the householder under 18 years,5.2,(+/- 1.7 ),6.8,(+/- 2.1 ),9.7,(+/- 2.6 ),4.9,(+/- 2.2 ),11.6,(+/- 3.1 ),9.6,(+/- 2.8 ),6.9,(+/- 2.3 ),10.6,(+/- 3.0 ),9.2,(+/- 2.3 ),8.8,(+/- 2.5 ),11.8,(+/- 3.5 ),6.6,(+/- 1.9 ),6.8,(+/- 2.3 ),9.1,(+/- 2.6 ),6.6,(+/- 1.9 ),6.5,(+/- 1.8 ),11.9,(+/- 3.7 ),9.6,(+/- 3.0 ),6.2,(+/- 1.8 ),11.5,(+/- 2.9 ),6.7,(+/- 2.3 ),5.9,(+/- 2.1 ),5.4,(+/- 1.7 ),14.8,(+/- 3.9 ),9.2,(+/- 2.4 ),14.6,(+/- 2.5 ),11.4,(+/- 2.7 )
Socioeconomic,Percentage of Families and People Whose Income in the Past 12 Months is Below the Poverty Level,With related children of the householder under 5 years only,4.7,(+/- 3.3 ),6.6,(+/- 4.1 ),7.4,(+/- 6.1 ),6.9,(+/- 5.0 ),5.6,(+/- 4.7 ),7.1,(+/- 5.7 ),6.2,(+/- 4.3 ),10.5,(+/- 4.6 ),7.2,(+/- 5.1 ),6.0,(+/- 4.3 ),12.5,(+/- 8.7 ),3.0,(+/- 2.3 ),7.5,(+/- 5.1 ),11.8,(+/- 7.3 ),1.1,(+/- 1.3 ),4.0,(+/- 4.0 ),6.1,(+/- 7.2 ),7.7,(+/- 4.7 ),6.4,(+/- 4.2 ),4.9,(+/- 3.6 ),4.5,(+/- 5.6 ),4.9,(+/- 3.3 ),5.4,(+/- 3.7 ),17.9,(+/- 7.7 ),6.0,(+/- 5.0 ),16.5,(+/- 6.6 ),5.5,(+/- 3.9 )
